user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
TARA_025_SRF_lt-0.22_bin.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435	GCA_002167435.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435	98.1	0.8	GCA_002167435.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__Muricauda sp002167435	98.1	0.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003581615.1, s__Muricauda lutimaris, 95.0, 88.84, 0.75; GCF_002813125.1, s__Muricauda sp002813125, 95.0, 85.48, 0.69; GCF_000224085.1, s__Muricauda ruestringensis, 95.0, 82.4, 0.61; GCF_003992595.1, s__Muricauda sp002452975, 95.0, 82.02, 0.59; GCA_002699205.1, s__Muricauda sp002699205, 95.0, 81.55, 0.54; GCA_002711825.1, s__Muricauda sp002711825, 95.0, 81.33, 0.44; GCF_003057865.1, s__Muricauda sp003057865, 95.0, 80.79, 0.54; GCF_003992675.1, s__Muricauda aquimarina, 95.0, 80.12, 0.52; GCF_900102925.1, s__Muricauda zhangzhouensis, 95.0, 80.04, 0.49; GCF_001683915.1, s__Muricauda sp001683915, 95.0, 79.49, 0.37; GCF_000745185.1, s__Muricauda sp000745185, 95.0, 79.39, 0.37; GCF_003584165.1, s__Muricauda sp003584165, 95.0, 78.8, 0.41; GCF_004916895.1, s__Muricauda sp004916895, 95.0, 78.69, 0.31; GCF_003584135.1, s__Muricauda sp003584135, 95.0, 78.69, 0.4; GCF_003584105.1, s__Muricauda taeanensis, 95.0, 78.45, 0.31; GCF_003992615.1, s__Muricauda beolgyonensis, 95.0, 78.33, 0.39; GCF_003058265.1, s__Muricauda sp003058265, 95.0, 78.25, 0.32; GCF_004150225.1, s__Muricauda olearia, 95.0, 78.06, 0.31; GCF_003385855.1, s__Muricauda sp003385855, 95.0, 78.05, 0.3; GCA_003973595.1, s__Muricauda sp003973595, 95.0, 77.76, 0.29; GCF_003382275.1, s__Muricauda sp003382275, 95.0, 77.25, 0.23; GCF_005937185.1, s__Muricauda sp005937185, 95.0, 77.21, 0.18; GCF_900215465.1, s__Muricauda pacifica_A, 95.0, 77.1, 0.21; GCF_003149745.1, s__Muricauda koreensis, 95.0, 77.08, 0.17; GCF_004804315.1, s__Muricauda sp004804315, 95.0, 77.05, 0.16; GCF_003269425.1, s__Muricauda sp003269425, 95.0, 76.95, 0.17; GCF_900129665.1, s__Muricauda flava, 95.0, 76.93, 0.17; GCF_001413955.1, s__Muricauda eckloniae, 95.0, 76.78, 0.2; GCF_004296335.1, s__Muricauda sp004296335, 95.0, 76.67, 0.16; GCF_003001695.1, s__Muricauda pacifica, 95.0, 76.58, 0.15	74.66	11	N/A	N/A
TARA_030_SRF_0.22-1.6_bin.234	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	GCA_002457235.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	99.57	0.95	GCA_002457235.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__GCA-2690565;s__GCA-2690565 sp002457235	99.57	0.95	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.18	11	N/A	N/A
TARA_030_SRF_0.22-1.6_bin.63	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__UBA1172;g__UBA1172;s__UBA1172 sp002457135	GCA_002457135.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__UBA1172;g__UBA1172;s__UBA1172 sp002457135	99.38	0.8	GCA_002457135.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__UBA1172;g__UBA1172;s__UBA1172 sp002457135	99.38	0.8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__UBA1172;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	83.67	11	N/A	N/A
TARA_031_SRF_0.22-1.6_bin.45	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__GCA-002707645;g__GCA-002707645;s__GCA-002707645 sp002693365	GCA_002693365.1	95.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__GCA-002707645;g__GCA-002707645;s__GCA-002707645 sp002693365	97.44	0.81	GCA_002693365.1	95.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__GCA-002707645;g__GCA-002707645;s__GCA-002707645 sp002693365	97.44	0.81	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__GCA-002707645;g__GCA-002707645;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002704685.1, s__GCA-002707645 sp002704685, 95.0, 93.73, 0.91; GCA_002705605.1, s__GCA-002707645 sp002705605, 95.0, 80.21, 0.69; GCA_002707645.1, s__GCA-002707645 sp002707645, 95.0, 80.12, 0.57	84.76	11	N/A	N/A
TARA_031_SRF_0.22-1.6_bin.84	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002728915	GCA_002728915.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002728915	99.29	0.87	GCA_002728915.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__S36-B12 sp002728915	99.29	0.87	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__S36-B12;g__S36-B12;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002694095.1, s__S36-B12 sp002694095, 95.0, 94.89, 0.81; GCA_002729215.1, s__S36-B12 sp002729215, 95.0, 91.02, 0.8	92.96	11	N/A	N/A
TARA_031_SRF_0.22-1.6_bin.90	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED127;f__TMED127;g__MED-G10;s__	N/A	N/A	N/A	N/A	N/A	GCA_002712255.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED127;f__TMED127;g__MED-G10;s__MED-G10 sp002712255	79.83	0.61	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED127;f__TMED127;g__MED-G10;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002457065.1, s__MED-G10 sp002457065, 95.0, 77.93, 0.36	81.15	11	0.9621897577490369	N/A
TARA_031_SRF_lt-0.22_bin.105	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis	GCF_000421265.1	95.88	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis	96.25	0.88	GCF_000421265.1	95.88	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lucentensis	96.25	0.88	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002844275.1, s__Thalassospira lohafexi, 95.88, 95.89, 0.91; GCF_002844235.1, s__Thalassospira lohafexi_A, 95.0, 82.14, 0.69; GCF_003403095.1, s__Thalassospira indica, 95.0, 82.12, 0.67; GCF_003326675.1, s__Thalassospira profundimaris_D, 95.0, 82.06, 0.7; GCF_001662875.1, s__Thalassospira tepidiphila, 95.5, 82.04, 0.67; GCF_003326795.1, s__Thalassospira profundimaris_C, 95.0, 82.04, 0.69; GCF_000300275.1, s__Thalassospira profundimaris, 95.5, 82.02, 0.67; GCF_000763295.1, s__Thalassospira australica, 95.0, 82.02, 0.66; GCA_002709775.1, s__Thalassospira sp002709775, 95.0, 81.83, 0.63; GCF_000948415.1, s__Thalassospira sp000948415, 95.0, 81.82, 0.65; GCF_001613795.1, s__Thalassospira sp001613795, 95.0, 81.76, 0.65; GCF_000300235.2, s__Thalassospira xiamenensis, 95.0, 80.97, 0.62; GCF_001613805.1, s__Thalassospira lucentensis_A, 95.0, 80.81, 0.61; GCF_002115785.1, s__Thalassospira sp002115785, 95.0, 80.75, 0.61; GCF_003326475.1, s__Thalassospira xianhensis, 95.0, 80.75, 0.59; GCF_002115745.1, s__Thalassospira alkalitolerans, 95.0, 80.62, 0.6; GCF_002844375.1, s__Thalassospira marina, 95.0, 78.67, 0.39; GCF_002115755.1, s__Thalassospira mesophila, 95.0, 78.47, 0.39; GCF_001907695.1, s__Thalassospira sp001907695, 95.0, 78.43, 0.37; GCF_003326755.1, s__Thalassospira profundimaris_B, 95.0, 78.4, 0.38; GCF_002115825.1, s__Thalassospira sp002115825, 95.0, 78.27, 0.35	94.19	11	N/A	N/A
TARA_031_SRF_lt-0.22_bin.14	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002337455	GCA_002337455.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002337455	99.96	0.96	GCA_002337455.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__Pelagibacterium sp002337455	99.96	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Pelagibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002723255.1, s__Pelagibacterium sp002723255, 95.0, 86.78, 0.77; GCA_002375765.1, s__Pelagibacterium sp002375765, 95.0, 86.33, 0.71; GCF_000230555.1, s__Pelagibacterium halotolerans, 95.0, 86.11, 0.72; GCF_003345525.1, s__Pelagibacterium sp003345525, 95.0, 80.62, 0.52; GCF_900100665.1, s__Pelagibacterium luteolum, 95.0, 80.54, 0.47; GCF_003390885.1, s__Pelagibacterium sp003390885, 95.0, 79.49, 0.45; GCF_003992665.1, s__Pelagibacterium montanilacus, 95.0, 78.58, 0.34; GCF_003992625.1, s__Pelagibacterium lentulum, 95.0, 78.46, 0.3	89.15	11	N/A	N/A
TARA_031_SRF_lt-0.22_bin.19	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__UBA5109 sp002414385	GCA_002414385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__UBA5109 sp002414385	99.6	0.98	GCA_002414385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__UBA5109 sp002414385	99.6	0.98	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA5109;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002746215.1, s__UBA5109 sp002746215, 95.0, 76.98, 0.12	88.57	11	N/A	N/A
TARA_031_SRF_lt-0.22_bin.209	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	GCF_900182625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	97.8	0.91	GCF_900182625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605	97.8	0.91	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002389055.1, s__Alcanivorax sp002389055, 95.0, 93.27, 0.86; GCA_002313655.1, s__Alcanivorax sp002313655, 95.0, 85.38, 0.74; GCF_005938655.1, s__Alcanivorax gelatiniphagus, 95.0, 84.91, 0.74; GCF_002864685.1, s__Alcanivorax mobilis, 95.0, 82.52, 0.67; GCF_000300005.1, s__Alcanivorax dieselolei, 95.0, 81.05, 0.61; GCF_004360225.1, s__Alcanivorax sp004360225, 95.0, 80.52, 0.55; GCF_900217905.1, s__Alcanivorax xenomutans, 95.0, 80.47, 0.57; GCF_000300995.1, s__Alcanivorax hongdengensis, 95.0, 80.34, 0.48; GCF_900107995.1, s__Alcanivorax sp900107995, 95.0, 79.74, 0.41; GCA_003862375.1, s__Alcanivorax jadensis_A, 95.0, 79.66, 0.42; GCF_000756655.1, s__Alcanivorax jadensis, 95.0, 79.34, 0.42; GCF_000155615.1, s__Alcanivorax sp000155615, 95.0, 79.13, 0.39; GCA_002733835.1, s__Alcanivorax sp002733835, 95.0, 78.86, 0.37; GCF_003597125.1, s__Alcanivorax profundi, 95.0, 78.7, 0.32; GCA_002726155.1, s__Alcanivorax sp002726155, 95.0, 78.67, 0.36; GCF_000756665.1, s__Alcanivorax nanhaiticus, 95.0, 78.62, 0.3; GCA_002706085.1, s__Alcanivorax sp002706085, 95.0, 78.52, 0.31; GCF_000009365.1, s__Alcanivorax borkumensis, 95.0, 78.02, 0.24	97.04	11	N/A	N/A
TARA_031_SRF_lt-0.22_bin.219	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina loihiensis	GCF_000008465.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina loihiensis	96.83	0.88	GCF_000008465.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina loihiensis	96.83	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003987255.1, s__Idiomarina ramblicola, 95.0, 84.79, 0.74; GCF_900116625.1, s__Idiomarina abyssalis, 95.0, 84.65, 0.74; GCA_002685255.1, s__Idiomarina sp002685255, 95.0, 82.2, 0.18; GCF_900100855.1, s__Idiomarina zobellii, 95.0, 80.49, 0.48; GCF_003987095.1, s__Idiomarina piscisalsi, 95.0, 80.07, 0.46; GCF_002808045.1, s__Idiomarina sp002808045, 95.0, 79.87, 0.43; GCF_002211765.1, s__Idiomarina piscisalsi_A, 95.0, 79.81, 0.45; GCF_004362895.1, s__Idiomarina sp002729675, 95.0, 79.32, 0.2; GCF_003987275.1, s__Idiomarina seosinensis, 95.0, 79.17, 0.21; GCF_001870515.1, s__Idiomarina sp001870515, 95.0, 79.01, 0.14; GCF_003226255.1, s__Idiomarina fontislapidosi, 95.0, 78.56, 0.15; GCF_000152885.1, s__Idiomarina baltica, 95.0, 78.55, 0.14; GCF_003987185.1, s__Idiomarina aquatica, 95.0, 78.4, 0.23; GCF_003182315.1, s__Idiomarina maritima_A, 95.0, 78.38, 0.1; GCF_004025325.1, s__Idiomarina sp004025325, 95.0, 78.36, 0.11; GCF_000299895.1, s__Idiomarina xiamenensis, 95.0, 78.17, 0.1; GCF_900115255.1, s__Idiomarina maritima, 95.0, 78.11, 0.12; GCF_003987225.1, s__Idiomarina homiensis, 95.0, 78.06, 0.08; GCA_002279005.1, s__Idiomarina sp002279005, 95.0, 78.06, 0.14; GCF_003987395.1, s__Idiomarina aquimaris, 95.0, 78.01, 0.09; GCF_003987475.1, s__Idiomarina tyrosinivorans, 95.0, 77.96, 0.13; GCF_003987215.1, s__Idiomarina halophila, 95.0, 77.96, 0.1; GCA_003987355.1, s__Idiomarina aestuarii, 95.0, 77.85, 0.07; GCF_003987065.1, s__Idiomarina insulisalsae, 95.0, 77.79, 0.08; GCF_900116895.1, s__Idiomarina donghaiensis, 95.0, 77.78, 0.11; GCF_000753715.1, s__Idiomarina salinarum, 95.0, 77.76, 0.1; GCF_001418345.1, s__Idiomarina woesei, 95.0, 77.76, 0.12; GCF_000423165.1, s__Idiomarina sediminum, 95.0, 77.71, 0.09; GCA_003030745.1, s__Idiomarina aestuarii_A, 95.0, 77.69, 0.07; GCF_003987435.1, s__Idiomarina taiwanensis, 95.0, 77.64, 0.09; GCF_003987045.1, s__Idiomarina marina, 95.0, 77.59, 0.11; GCF_003999375.1, s__Idiomarina sp003999375, 95.0, 77.5, 0.11; GCF_900104245.1, s__Idiomarina indica, 95.0, 77.5, 0.09; GCF_000753735.1, s__Idiomarina atlantica, 95.0, 77.46, 0.08; GCF_900177775.1, s__Idiomarina planktonica, 95.0, 77.32, 0.14; GCA_002423905.1, s__Idiomarina sp002423905, 95.0, 77.12, 0.08	98.43	11	N/A	N/A
TARA_031_SRF_lt-0.22_bin.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D abyssi	GCF_002307495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D abyssi	99.76	0.94	GCF_002307495.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D abyssi	99.76	0.94	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900114765.1, s__Pseudomonas_D pachastrellae, 95.0, 89.98, 0.86; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 86.15, 0.69; GCF_002197985.1, s__Pseudomonas_D aestusnigri, 95.0, 84.58, 0.68; GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 84.32, 0.71; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 81.09, 0.58; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.81, 0.42; GCF_003797905.1, s__Pseudomonas_D sp002683975, 95.0, 79.8, 0.4; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.46, 0.39; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.46, 0.38; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.45, 0.37; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.36, 0.38; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.26, 0.35; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.99, 0.33; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 78.89, 0.32; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.71, 0.27; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.61, 0.3; GCA_007117785.1, s__Pseudomonas_D sp007117785, 95.0, 78.5, 0.31; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.31, 0.35	93.27	11	N/A	N/A
